"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2020","data.British Columbia","data.Male lone-parent families",59,62100
"2020","data.British Columbia","data.Female lone-parent families",59,64300
"2020","data.British Columbia","data.Other non-elderly families",59,86500
"2020","data.British Columbia","data.Persons not in an economic family",59,36700
"2020","data.British Columbia","data.Elderly persons not in an economic family",59,36300
"2020","data.British Columbia","data.Elderly males not in an economic family",59,42900
"2020","data.British Columbia","data.Elderly females not in an economic family",59,33100
"2020","data.British Columbia","data.Non-elderly persons not in an economic family",59,36700
"2020","data.British Columbia","data.Non-elderly males not in an economic family",59,38800
"2020","data.British Columbia","data.Non-elderly females not in an economic family",59,35200
"2020","data.Québec, Quebec","data.Economic families and persons not in an economic family",,65500
"2020","data.Québec, Quebec","data.Economic families",,92600
"2020","data.Québec, Quebec","data.Elderly families",,67600
"2020","data.Québec, Quebec","data.Elderly couples",,69500
"2020","data.Québec, Quebec","data.Other elderly families",,
"2020","data.Québec, Quebec","data.Non-elderly families",,101200
"2020","data.Québec, Quebec","data.Couples",,90900
"2020","data.Québec, Quebec","data.Couples with children",,115100
"2020","data.Québec, Quebec","data.Couples with other relatives",,124800
"2020","data.Québec, Quebec","data.Lone-parent families",,79500
"2020","data.Québec, Quebec","data.Male lone-parent families",,
"2020","data.Québec, Quebec","data.Female lone-parent families",,79500
"2020","data.Québec, Quebec","data.Other non-elderly families",,90500
"2020","data.Québec, Quebec","data.Persons not in an economic family",,36000
"2020","data.Québec, Quebec","data.Elderly persons not in an economic family",,32600
"2020","data.Québec, Quebec","data.Elderly males not in an economic family",,33800
"2020","data.Québec, Quebec","data.Elderly females not in an economic family",,32600
"2020","data.Québec, Quebec","data.Non-elderly persons not in an economic family",,37600
"2020","data.Québec, Quebec","data.Non-elderly males not in an economic family",,40200
"2020","data.Québec, Quebec","data.Non-elderly females not in an economic family",,33300
"2020","data.Montréal, Quebec","data.Economic families and persons not in an economic family",,62900
"2020","data.Montréal, Quebec","data.Economic families",,89200
"2020","data.Montréal, Quebec","data.Elderly families",,64000
"2020","data.Montréal, Quebec","data.Elderly couples",,63100
"2020","data.Montréal, Quebec","data.Other elderly families",,72600
"2020","data.Montréal, Quebec","data.Non-elderly families",,96400
"2020","data.Montréal, Quebec","data.Couples",,86700
"2020","data.Montréal, Quebec","data.Couples with children",,102800
"2020","data.Montréal, Quebec","data.Couples with other relatives",,132800
"2020","data.Montréal, Quebec","data.Lone-parent families",,63400
"2020","data.Montréal, Quebec","data.Male lone-parent families",,
"2020","data.Montréal, Quebec","data.Female lone-parent families",,64300
"2020","data.Montréal, Quebec","data.Other non-elderly families",,84400
"2020","data.Montréal, Quebec","data.Persons not in an economic family",,33100
"2020","data.Montréal, Quebec","data.Elderly persons not in an economic family",,28200
"2020","data.Montréal, Quebec","data.Elderly males not in an economic family",,29400
"2020","data.Montréal, Quebec","data.Elderly females not in an economic family",,27700
"2020","data.Montréal, Quebec","data.Non-elderly persons not in an economic family",,35700
"2020","data.Montréal, Quebec","data.Non-elderly males not in an economic family",,38600
"2020","data.Montréal, Quebec","data.Non-elderly females not in an economic family",,32400
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families and persons not in an economic family",,72500
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families",,105400
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly families",,80100
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly couples",,78300
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Other elderly families",,
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly families",,110300
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples",,94400
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with children",,131300
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with other relatives",,174800
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Lone-parent families",,71800
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Male lone-parent families",,
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Female lone-parent families",,65500
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Other non-elderly families",,99900
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Persons not in an economic family",,38700
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly persons not in an economic family",,42100
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly males not in an economic family",,42800
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly females not in an economic family",,40500
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly persons not in an economic family",,37500
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly males not in an economic family",,36700
"2020","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly females not in an economic family",,40400
"2020","data.Toronto, Ontario","data.Economic families and persons not in an economic family",,72600
"2020","data.Toronto, Ontario","data.Economic families",,99300
"2020","data.Toronto, Ontario","data.Elderly families",,69700
"2020","data.Toronto, Ontario","data.Elderly couples",,66000
"2020","data.Toronto, Ontario","data.Other elderly families",,76200
"2020","data.Toronto, Ontario","data.Non-elderly families",,103900
"2020","data.Toronto, Ontario","data.Couples",,95300
"2020","data.Toronto, Ontario","data.Couples with children",,112900
"2020","data.Toronto, Ontario","data.Couples with other relatives",,133700
"2020","data.Toronto, Ontario","data.Lone-parent families",,58500
"2020","data.Toronto, Ontario","data.Male lone-parent families",,
"2020","data.Toronto, Ontario","data.Female lone-parent families",,58500
"2020","data.Toronto, Ontario","data.Other non-elderly families",,92800
"2020","data.Toronto, Ontario","data.Persons not in an economic family",,35100
"2020","data.Toronto, Ontario","data.Elderly persons not in an economic family",,33000
"2020","data.Toronto, Ontario","data.Elderly males not in an economic family",,33200
"2020","data.Toronto, Ontario","data.Elderly females not in an economic family",,33000
"2020","data.Toronto, Ontario","data.Non-elderly persons not in an economic family",,36000
"2020","data.Toronto, Ontario","data.Non-elderly males not in an economic family",,37900
"2020","data.Toronto, Ontario","data.Non-elderly females not in an economic family",,31700
"2020","data.Winnipeg, Manitoba","data.Economic families and persons not in an economic family",,63600
"2020","data.Winnipeg, Manitoba","data.Economic families",,89300
"2020","data.Winnipeg, Manitoba","data.Elderly families",,71800
"2020","data.Winnipeg, Manitoba","data.Elderly couples",,67500
"2020","data.Winnipeg, Manitoba","data.Other elderly families",,85100
"2020","data.Winnipeg, Manitoba","data.Non-elderly families",,96000
"2020","data.Winnipeg, Manitoba","data.Couples",,84400
"2020","data.Winnipeg, Manitoba","data.Couples with children",,109200
"2020","data.Winnipeg, Manitoba","data.Couples with other relatives",,135500
"2020","data.Winnipeg, Manitoba","data.Lone-parent families",,58600
"2020","data.Winnipeg, Manitoba","data.Male lone-parent families",,58600
"2020","data.Winnipeg, Manitoba","data.Female lone-parent families",,57800
"2020","data.Winnipeg, Manitoba","data.Other non-elderly families",,71400
"2020","data.Winnipeg, Manitoba","data.Persons not in an economic family",,34100
"2020","data.Winnipeg, Manitoba","data.Elderly persons not in an economic family",,36200
"2020","data.Winnipeg, Manitoba","data.Elderly males not in an economic family",,38900
"2020","data.Winnipeg, Manitoba","data.Elderly females not in an economic family",,34400
"2020","data.Winnipeg, Manitoba","data.Non-elderly persons not in an economic family",,33300
"2020","data.Winnipeg, Manitoba","data.Non-elderly males not in an economic family",,32900
"2020","data.Winnipeg, Manitoba","data.Non-elderly females not in an economic family",,33500
"2020","data.Calgary, Alberta","data.Economic families and persons not in an economic family",,75800
"2020","data.Calgary, Alberta","data.Economic families",,107400
"2020","data.Calgary, Alberta","data.Elderly families",,76400
"2020","data.Calgary, Alberta","data.Elderly couples",,71300
"2020","data.Calgary, Alberta","data.Other elderly families",,
"2020","data.Calgary, Alberta","data.Non-elderly families",,112200
"2020","data.Calgary, Alberta","data.Couples",,95100
"2020","data.Calgary, Alberta","data.Couples with children",,120400
"2020","data.Calgary, Alberta","data.Couples with other relatives",,147000
"2020","data.Calgary, Alberta","data.Lone-parent families",,85100
"2020","data.Calgary, Alberta","data.Male lone-parent families",,
"2020","data.Calgary, Alberta","data.Female lone-parent families",,65100
"2020","data.Calgary, Alberta","data.Other non-elderly families",,78500
"2020","data.Calgary, Alberta","data.Persons not in an economic family",,37800
"2020","data.Calgary, Alberta","data.Elderly persons not in an economic family",,32900
"2020","data.Calgary, Alberta","data.Elderly males not in an economic family",,37400
"2020","data.Calgary, Alberta","data.Elderly females not in an economic family",,31600
"2020","data.Calgary, Alberta","data.Non-elderly persons not in an economic family",,38700
"2020","data.Calgary, Alberta","data.Non-elderly males not in an economic family",,43200
"2020","data.Calgary, Alberta","data.Non-elderly females not in an economic family",,38500
"2020","data.Edmonton, Alberta","data.Economic families and persons not in an economic family",,83500
"2020","data.Edmonton, Alberta","data.Economic families",,106900
"2020","data.Edmonton, Alberta","data.Elderly families",,86700
"2020","data.Edmonton, Alberta","data.Elderly couples",,83900
"2020","data.Edmonton, Alberta","data.Other elderly families",,91300
"2020","data.Edmonton, Alberta","data.Non-elderly families",,111800
"2020","data.Edmonton, Alberta","data.Couples",,101300
"2020","data.Edmonton, Alberta","data.Couples with children",,116000
"2020","data.Edmonton, Alberta","data.Couples with other relatives",,160000
"2020","data.Edmonton, Alberta","data.Lone-parent families",,81500
